ID,Title,Category,Link,Preview Icon,Pages,PDF Link,Description,Keywords,Accession Number,Publisher,ISBN,Condition,Author,Language,Year,Script,Custodian,Digitization Sponsor
15119,Gadar Di Gunj No.7,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15119&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008990_200.jpg,32,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015119.pdf,"Perhaps no other Journal expressed Indians' anger and contempt of the Indian masses against the British rule as the Punjabi Journal ""Gadar Di Goonj"" did in the mid 19th century. This issue of this Journal expresses all those feelings in racy recitative folklorist verse. It is an authentic document of those times.","Kaum Dhrohi,  Gairat,  Izzat,  Azad,  Bharat Varash,  Rajguru,  Farangi",BK-008990,,,Good,,Panjabi,1931,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15120,Parsang Makhan Shah Ka,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15120&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008989_200.jpg,52,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015120.pdf,"This folklore kissa kav composition narrates the legend about Guru Tegh Bahadur's blessing a sea-merchant and his acknowledgement of Guru's blessings. The verse is racy, recitative, fluent and communicative. It is a fine specimen of popular kissa kav poetry.","Guru,  Makhan Shah,  Jasrath,  Patshah",BK-008989,,,Good,Harnam Singh,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15121,Gadar Di Gunj No.6,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15121&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008988_200.jpg,20,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015121.pdf,"This issue of the Journal popularized by the Indian revolutionary freedom fighters in the 1880s expresses feelings of patriotism, urge for independence and launch of a revolution in poetic verse which appeals directly to the people's hearts. It is the finest specimen of Punjabi Kissa Kav, poetry as well as the revolutionary spirit of the times.","Dili Gurdwara,  Kanpur Maseet,  Angrez,  Gadar,  Frangi,  Congress,  Jamat",BK-008988,,,Good,,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15122,Gyan Smariti,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15122&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008987_200.jpg,170,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015122.pdf,"This 1906 written poetic composition narrates a few spiritual and moral messages culled from the Vedas and other Indian scriptures in a rhythmic, recitative verse. It communicates Vedanta philosophy in a diction understood by the masses.","Yugti,  Ganga Jal,  Tyag,  Sharad,  Upashna,  Triloki",BK-008987,Rai Sahib Munshi Gulab Singh & Sons Lahore,,Good,Swami Gyan Das Udaseen,Panjabi,1962,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15123,Panjab De Heere,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15123&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008986_200.jpg,196,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015123.pdf,This volume is a glorious portrait gallery of Punjab's literary giants from 12th century to the end of 19th century as well as their specimen creations in several literacy forms. It is a delicious feast for Punjabi lovers of Literature.,"Baba Farid,  Guru Nanak,  Sultan Bahoo,  Bulleh Shah,  Shah Mohd,  Kabir,  Dohay",BK-008986,Lala Dhani Ram Chatrik Amritsar,,Good,Maula Bakhas Kushta,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15124,Nar Naveli,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15124&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008985_200.jpg,200,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015124.pdf,The Punjabi drama written in the early stage of Punjabi literature provides an Indian perspective on the status of women in India which runs counter to the western concept. It venerates the Indian married life where women have equal rights with man and equal duties. The detailed introduction traces the history of women empowerment in the world.,"Kichlu,  Singh,  Dalwant Kaur,  Shankuntla,  Sardar,  Stenographer",BK-008985,Phulwari Agency Amritsar,,Good,Bawa Budh Singh,Panjabi,1928,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15125,Husan Bhari Bhabi Te Mushtanda Deor,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15125&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008984_200.jpg,20,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015125.pdf,"These two excerpts from two different poetic compositions are specimen of Punjab's folklore Kissa kav poetry written fOr oral recitation among rural audiences. Without any literary merit, these are meant for rustic folks' entertainment.","Bhabi,  Deor,  Sohni,  Nagin,  Zulfan",BK-008984,,,Good,Master Narma Amritsari,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15126,Punjab Diyan Varan,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15126&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008983_200.jpg,88,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015126.pdf,Punjab is a land of warriors and brave heroes.Vaar in Punjabi literature is a heroic ballad celebrating the military valour and sacrifices of Punjab's war veterans. These vaars in this collection are fine specimen of Punjabi Vaar as well as Punjab's proud heritage and Sikh history.,"Punjab,  Dashmesh,  Banda,  Shaheed,  Sham Singh,  Sher Singh,  Chatar Singh",BK-008983,,,Good,S.Harinder Singh,Panjabi,1942,Gurmukhi,,
15127,Badalaan De Palle Vich,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15127&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008982_200.jpg,120,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015127.pdf,"The poems in this collection are partly romantic, partly emotional, partly philosophical, partly realistic and partly imaginative. These are the poems of a formative stage of a promising poet.","Chan,  Suraj,  Asman,  Insan,  Anubhav,  Akheeyan",BK-008982,Preet Lari Publishers Preet Nagar,,Good,Amrit Kaur,Panjabi,1943,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15128,1943 Tak,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15128&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008981_200.jpg,154,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015128.pdf,"This collections of Punjabi lyrics and poems represent the early phase of Amrita Pritam's poetry. Its thematic nuances consist of romance, beauty of nature, love passion and some dreams. The lyrics are rhythmic and racy.","Lehran,  Chanda Mama,  Maan,  Rabb,  Sagar",BK-008981,Lahore Book Shop Lahore,,Good,Amrita Pritam,Panjabi,1944,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15129,Lali Natak,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15129&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008964_200.jpg,104,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015129.pdf,Institution of Marriage was a fine tradition evolved by society for establishing an enduring relationship between a male and female and for raising a family. But the patriarchical and conservative society of India has somewhat vitiated this sacred institution. This Punjabi play brings out these social evils which have poisoned the marriage tradition. It is a fine critique of Indian society.,"Sudagar Shah,  Fazal Jatt,  Surinder,  Lalli,  Karamavali",BK-008964,,,Good,Gupal Singh Dardi,Panjabi,1941,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15130,Buddha And Buddhism,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15130&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008963_200.jpg,244,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015130.pdf,"This 1900 written volume written by a western school elaborates the spiritual enlightenment of Buddha and the impact of Buddhism on the entire world including the western-Christian world. The account is scholarly, analytical and evaluative. It is thought- provoking as well.","Rishi,  Buddha,  Parables,  Ashoka,  Buddha,  Rites",BK-008963,T & T Clark,,Good,,English,1900,Roman,Punjabi Sahit Academy Ludhiana,
15132,Gurmat Prakash,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15132&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008960_200.jpg,138,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015132.pdf,"This composition lays down the prescribed way of observing Sikh religious ceremonies at the occasion of birth, death and marriages in Sikh families. This is a helpful guide for Sikh readers.","Janam,  Amrit,  Kurmai,  Viah,  Mirtak,  Sanskar",BK-008960,Bhai Partap Singh Pritam Singh Amritsar,,Good,Giani Amar Singh,Panjabi,1938,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15133,Bharat Mangal Ate Kalgidhar Upkaar,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15133&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008959_200.jpg,22,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015133.pdf,"This short poetic compositon celebrates Guru Gobind Singh's birth and eulogizes his contribution to the nation. The verse is recitative, dotted with historical perspectives and educative. It also appeals to the Sikhs to follows the Gurus' laid down religious pathway.","Panth Khalsa,  Mundan,  Guru Granth,  Kalgidhar",BK-008959,Khalsa Press Lahore,,Good,Bhai Dit Singh Ji Giani,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15134,Khalsa Dharam Sanskar Bidhi,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15134&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008958_200.jpg,74,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015134.pdf,"Like in every religion, Sikh religion also prescribes the observance of certain practices, and ceremonies for its followers at the time of birth, death, marriage etc in their families. The composition is a sort of ready made manual of Sikh ceremonies and projection of Sikh practices.","Janam,  Vivah,  Amrit Sanskar,  Ghorian",BK-008958,Khalsa Press Lahore,,Good,Bhai Partap Singh Giani,Panjabi,1900,Gurmukhi,Punjabi Sahit Academy Ludhiana,Anonymous - ਹਮ ਰੁਲਤੇ ਫਿਰਤੇ ਕੋਈ ਬਾਤ ਨ ਪੂਛਤਾ
15135,Shabdantik Lagaan Matraan De Gujhe Bhed,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15135&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008957_200.jpg,96,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015135.pdf,"Gurbani has its own unique grammer. It needs to be learnt by every Sikh reader, preacher and scholar. This scholarly composition explains all the flavours, shades and complexties of various grammatical markers in varying context used in the verses of this scripture. It is a valuable guide indeed.","Sihari Bihari,  Istriling,  Visheshan,  Karak",BK-008957,"The Punjab Press Limited, Lahore",,Good,Teja Singh M. A.,Panjabi,1931,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15136,Yoga of Sikhism,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15136&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008956_200.jpg,88,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015136.pdf,"This composition makes an original interpretation of Sikh mysticism in Yogic terminology. Although practice of Sikhism disapproves of Indian Yogic practices, the author regards Sikh practices of simran, meditation and spiritual enlightenment under the guidance of teaching of Sikh Gurus nothing short of yoga. The hypothesis, despite being brilliant, appears little far-fetched and imposed.","Guru Chela Yoga,  Naam-Simran Yoga,  Kirtan Yoga,  Jogi,  Jugti,  Sahaj Ghar Varai",BK-008956,Khalsa College Amritsar,,Good,Dr. Mohan Singh Uberoi Diwana,English,1964,Roman,,
15137,Jap Ji Sahib Da  Teeka,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15137&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008955_200.jpg,216,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015137.pdf,"This is a brilliant, scholarly, interpretative and communicative commentary on the philosophical text of Japji. it brings out Guru Nanak's philosophy, vision and Sikh pathway of life. The readers feels enriched and illuminated.","Sachiara,  Karam Khand,  Hukam,  Nirankar,  Onkar,  Nirbhau",BK-008955,,,Good,Teja Singh M.A.,Panjabi,1925,Gurmukhi,Punjabi Sahit Academy Ludhiana,Anonymous - ਹਮ ਰੁਲਤੇ ਫਿਰਤੇ ਕੋਈ ਬਾਤ ਨ ਪੂਛਤਾ
15138,Sri Guru Nanak Parbodh,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15138&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008954_200.jpg,248,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015138.pdf,"This 1932 poetic composition brings but the entire, life, teachings and contribution of Guru Nanak. The verse uses all the contemporary poetic devices which make it rhythmic, communicative and appealing to the Sikh masses. It is also illuminating and educative.","Pandha,  Brahman,  Vedant,  Musalman,  Kalyug,  Murdar",BK-008954,"Tara Singh, Kishan Singh",,Good,Bhai Dit Singh Ji Giani,Panjabi,1962,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15139,Gurmat Akhautaan,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15139&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008953_200.jpg,182,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015139.pdf,"This collection of selected quotable quotes from the sacred Sikh scripture is a treasure house of home truths, wisdom and gems of advice. The selection is brilliant. The reader feels enriched.","Sant,  Isnan,  Uddam,  Updesh,  Sakat",BK-008953,,,Good,Bhai Mohan Singh,Panjabi,1928,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15140,Hind Di Chadar,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15140&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008952_200.jpg,132,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015140.pdf,"This poetic compositon written in the style of heroic narrative ballad highlights Guru Tegh Bahadur's sacrifice. Besides this sacrificial saga, it is dotted with biting pricks about the degradation of moral character of the contemporary generation. The verse is inspiring, racy and recitative.","Gurditta,  Sangat,  Tilak,  Makhan Shah,  Seehon,  Keeratpur",BK-008952,"Mahindra Art Press, Court Road, Ludhiana",,Good,Sant Inder Singh Chakarvarty,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15141,Savitri-Sukanaya,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15141&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008951_200.jpg,160,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015141.pdf,This dramatilization of the ancient legend of India not only introduces these two idealistic characters to modern readers but also provides a glimpse into the glorious past of India's moral heritage. It re-enacts the age when truth and sincerity prevailed in Indian heart and mind.,"Kamla,  Savitri,  Sharda,  Satyavan,  Madar Des,  Dharam Raj",BK-008951,Bhai Chatar Singh Jewan Singh,,Good,Brij Lal Shastri,Panjabi,,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15142,Svapnavasavadattam,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15142&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008950_200.jpg,200,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015142.pdf,"Bulk of Indian ancient Classic literature being in Sanskrit, it is necessary to provide its knowledge through paraphrase and translation in Indian languages and English. This translation-cum-commentary in readable English of this 5th century Sanskrit classic is very helpful guide for Indian students. The translation is superb.","Vasantaka,  Door,  King,  Padm,  Bhasa",BK-008950,,,Good,,Sanskrit,1920,Devnagari,Punjabi Sahit Academy Ludhiana,
15143,Nalodya,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15143&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008949_200.jpg,132,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015143.pdf,"This Punjabi translation of ancient Sanskrit Classic Kalidas' ""Nalodya"" brings out the aesthetic, thematic and literary beauty of this classic. Its addition to Punjabi literature widens the frontier of Punjabi literature. The translation is superb.","Nal,  Damyanti,  Kalidas,  Basant,  Devki,  Bhim Nandani",BK-008949,,,Good,Bhai Jodh Singh,Panjabi,1931,Gurmukhi,Punjabi Sahit Academy Ludhiana,
15144,Panjab Diyaan Varaan,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=15144&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-008948_200.jpg,306,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0015144.pdf,"""Vaar"" as a Literary Device has been used in Punjabi literature for eulogizing military valour and courage of nation's warriors. It is heroic ballad sung with music at a high pitch. This collection of ten verses is representative of Punjab's ancient history, culture and heritage. It is a significant addition to Punjabi literature.","Fateh Nama,  Jangnama,  Shah Mohd,  Hakikat Rai,  Bhai Dyal Singh",BK-008948,,,Good,,Panjabi,1946,Gurmukhi,Punjabi Sahit Academy Ludhiana,
